Area;Regione;Provincia;2023_CodCom;NTN 2023 fino a 50 mq;NTN 2023 50 -| 85 mq;NTN 2023 85 -| 115 mq;NTN 2023 115 -| 145 mq;NTN 2023 oltre 145 mq;NTN_2023
Sud;Campania;SA;G063;0,5;0,5;2,17;0;1,5;4,67
Isole;Sardegna;NU;G064;0;0;0;1;1;2
Centro;Lazio;VT;G065;4,39;4;2;0;0;10,39
Nord Ovest;Piemonte;CN;G066;4;6;1;3;3;17
Nord Ovest;Lombardia;BG;G068;14;12;2;0;2;30
Isole;Sardegna;NU;G070;0;0;0;0;2,67;2,67
Isole;Sardegna;NU;G071;0;0;0;0;1,5;1,5
Nord Ovest;Lombardia;BS;G074;1;2;0;1;2;6
Nord Ovest;Lombardia;BG;G075;12,5;31,51;3,98;1;1;49,99
Nord Ovest;Liguria;SV;G076;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G078;47;140,05;73,7;56,83;22;339,58
Sud;Abruzzo;AQ;G079;4;6;3;5;3;21
Nord Est;Veneto;VR;G080;1;23;33,79;34,06;50,87;142,72
Sud;Basilicata;PZ;G081;0;4,86;6,86;6;2;19,72
Sud;Calabria;RC;G082;8,62;5,33;3;1;1,33;19,28
Isole;Sardegna;NU;G084;0;2;0;1;6,85;9,85
Sud;Molise;CB;G086;1;3;4;2;5;15
Nord Ovest;Piemonte;TO;G087;19;120,8;69,83;37,5;22,84;269,97
Centro;Toscana;GR;G088;21,33;69,23;62,33;29,82;19,71;202,42
Centro;Toscana;PI;G090;1;1,43;3;1;3;9,43
Nord Ovest;Liguria;GE;G093;0;2;3,13;1;0,42;6,55
Nord Est;Veneto;VI;G095;1;8;9,08;2,58;10,46;31,12
Nord Ovest;Lombardia;LO;G096;3,5;14;8,75;1,25;4;31,5
Isole;Sardegna;NU;G097;0,5;2;2;3,71;5;13,21
Sud;Puglia;BR;G098;12,5;30,11;30,23;21,89;17,56;112,29
Sud;Abruzzo;AQ;G102;2;4;5;2;3,38;16,38
Nord Ovest;Lombardia;VA;G103;12;42,08;37,63;20;17,83;129,54
Nord Ovest;Lombardia;VA;G105;0;3;2,5;4;6,4;15,9
Nord Ovest;Lombardia;LO;G107;1;6;10;6,5;4,17;27,67
Nord Ovest;Lombardia;BG;G108;1;3,5;4;2;3;13,5
Nord Ovest;Piemonte;TO;G109;0;2;3;0;3;8
Sud;Calabria;CS;G110;2;9;3;1;1;16
Centro;Lazio;VT;G111;1;8,5;8,98;8,89;5;32,37
Isole;Sardegna;OR;G113;19,99;98,75;94,37;75,67;99,81;388,59
Nord Ovest;Piemonte;CN;G114;7,5;27,84;15,17;9,17;11;70,68
Nord Est;Veneto;TV;G115;0;5;6,5;8,5;7,02;27,02
Nord Ovest;Lombardia;MI;G116;7;30,71;41,67;20,5;7;106,88
Nord Ovest;Piemonte;VB;G117;1;14,83;5,42;5,17;8;34,42
Nord Ovest;Lombardia;BG;G118;4;5;2;1;2;14
Isole;Sardegna;NU;G119;1;23,5;15,62;9,5;11;60,62
Isole;Sardegna;NU;G120;0;0;0;1;2;3
Sud;Campania;SA;G121;0;0;2;0;3;5
Isole;Sardegna;NU;G122;0;0;1;1;3,16;5,16
Nord Est;Veneto;TV;G123;0;5;8,5;6,5;14,78;34,78
Nord Ovest;Piemonte;AL;G124;1,75;1;1;1,5;2;7,25
Sud;Puglia;FG;G125;6,5;13;5;2;5;31,5
Nord Ovest;Lombardia;CO;G126;0;8;6,5;1;4;19,5
Sud;Abruzzo;CH;G128;0;7;13;12;6;38
Sud;Calabria;CS;G129;0,96;4;1;0;1,5;7,46
Sud;Campania;CE;G130;10,28;25,68;83,69;45,34;10,75;175,74
Sud;Puglia;FG;G131;16,75;24;55,37;33,31;19,2;148,63
Isole;Sardegna;CA;G133;0;0;0;1;0;1
Nord Ovest;Piemonte;NO;G134;4;13,67;3,33;1;5;27
Centro;Lazio;VT;G135;6;41,92;42,17;22,25;31,67;144,01
Sud;Puglia;LE;G136;2;4,33;7,5;3;5;21,83
Centro;Marche;AP;G137;0;1;2;3;5;11
Centro;Toscana;AR;G139;0;4;2;2,17;2,5;10,67
Sud;Abruzzo;CH;G141;16,35;64,19;76,24;44,32;46;247,1
Sud;Abruzzo;AQ;G142;2;1;5,5;1;1;10,5
Nord Ovest;Liguria;SP;G143;9,5;30,25;15,5;10,39;13,58;79,22
Nord Ovest;Liguria;SV;G144;1;3,5;2,58;0;1;8,08
Sud;Abruzzo;AQ;G145;4;3;2;1;1,25;11,25
Isole;Sardegna;NU;G146;0;1;1;1;1;4
Isole;Sardegna;NU;G147;1;1;2;1;4;9
Centro;Umbria;TR;G148;8;46,5;62,45;39,22;49,28;205,45
Nord Ovest;Lombardia;BS;G149;10;39,5;22,62;31,5;39,86;143,48
Nord Ovest;Lombardia;BS;G150;1;6;6;5,5;10;28,5
Nord Ovest;Piemonte;TO;G151;2;2;5;0,5;2;11,5
Nord Ovest;Piemonte;TO;G152;1;2;1;1;5;10
Isole;Sardegna;SS;G153;2;4,17;3;3;7,4;19,57
Isole;Sardegna;NU;G154;0;0;0;0;0;0
Nord Ovest;Liguria;SV;G155;1;2;2,17;0;1;6,17
Isole;Sardegna;SS;G156;1,75;3,83;0,83;3,3;6,63;16,34
Centro;Marche;AN;G157;7;64;94,5;72,84;84,85;323,19
Isole;Sardegna;NU;G158;0;4;3;1;1;9
Nord Ovest;Lombardia;BG;G159;3;38,5;27,5;4,63;4,25;77,88
Nord Ovest;Lombardia;BG;G160;13;49,24;68,66;29,55;30,64;191,09
Nord Ovest;Lombardia;LC;G161;3,5;16;11,5;2,67;3;36,67
Nord Est;Friuli- Venezia Giulia;UD;G163;0;2;2;5;8,92;17,92
Nord Ovest;Liguria;IM;G164;39,24;50,9;29,67;19;10,91;149,72
Sud;Campania;AV;G165;0;3;1,5;1;4;9,5
Nord Ovest;Lombardia;LO;G166;1;3,5;6;3;6;19,5
Nord Est;Veneto;PD;G167;1;13;8,8;10,8;18,37;51,97
Nord Est;Veneto;BL;G169;1;1;0,5;4;3,5;10
Nord Ovest;Lombardia;BS;G170;3,14;53,83;52,31;44,17;38,73;192,18
Nord Ovest;Lombardia;LO;G171;0;4;8,4;2;3;17,4
Isole;Sardegna;SS;G178;0;4,17;11;11,34;14,8;41,31
Nord Ovest;Lombardia;BS;G179;3;16;9,5;3,33;1;32,83
Nord Ovest;Lombardia;MI;G181;1;19;24;14;12,16;70,16
Nord Ovest;Piemonte;CN;G183;0;3;1;2;0;6
Nord Est;Emilia-Romagna;FE;G184;3;9,67;26,17;16;22,49;77,33
Nord Ovest;Lombardia;CR;G185;0;3,8;7,05;5;13,5;29,35
Nord Ovest;Lombardia;MN;G186;4;20;26,33;14,5;27,5;92,33
Sud;Puglia;BR;G187;161,55;211,95;180,78;109,15;87,98;751,41
Sud;Puglia;LE;G188;19,66;40,39;19,76;7,86;4,61;92,28
Centro;Umbria;TR;G189;4;13;6;2,83;5,66;31,49
Sud;Campania;NA;G190;9,2;16;21,56;24,16;24,83;95,75
Isole;Sardegna;NU;G191;0;2;1;3;3,75;9,75
Sud;Campania;SA;G192;0;3;0;1;2;6
Nord Ovest;Piemonte;AL;G193;0;0;0;1;6,5;7,5
Nord Ovest;Lombardia;PV;G194;1;2;5;4;2;14
Nord Est;Emilia-Romagna;PC;G195;0;3,5;5,17;3,83;1;13,5
Nord Ovest;Piemonte;TO;G196;36,01;58;21;6,5;6,5;128,01
Nord Ovest;Piemonte;AL;G197;3,67;23,17;45,08;29,16;13,5;114,58
Nord Est;Friuli- Venezia Giulia;UD;G198;0;3;2;3,1;10;18,1
Nord Ovest;Piemonte;AL;G199;0;0;2;2;12;16
Sud;Abruzzo;AQ;G200;41,68;64,47;16,5;3;2,33;127,98
Isole;Sardegna;NU;G201;0;0;3;1;0,26;4,26
Nord Ovest;Piemonte;TO;G202;1;9;4;2;11,33;27,33
Isole;Sardegna;SS;G203;0;2,83;13,2;10;22,03;48,06
Nord Ovest;Piemonte;AL;G204;0;1;1;2;5,69;9,69
Nord Est;Emilia-Romagna;BO;G205;8;84,05;56,03;37,33;17;202,41
Nord Ovest;Lombardia;MI;G206;3,83;1;6,17;3;2,5;16,5
Isole;Sardegna;CA;G207;0;0;3;4,17;8,17;15,34
Isole;Sicilia;TP;G208;4;14,06;17;19,93;28,17;83,16
Isole;Sicilia;ME;G209;3;7;13,67;8,5;12,1;44,27
Sud;Abruzzo;AQ;G210;1;9;3;4;7,24;24,24
Isole;Sicilia;SR;G211;47,17;80,5;55,49;42,69;43,56;269,41
Centro;Umbria;PG;G212;2;5;4;3;5;19
Nord Ovest;Lombardia;BS;G213;15,33;70,33;40,16;30,5;30,83;187,15
Nord Ovest;Piemonte;AL;G215;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G217;5;4;9,17;4,5;11,42;34,09
Nord Ovest;Lombardia;LC;G218;1;14;14,51;2,5;6,16;38,17
Nord Ovest;Lombardia;MI;G220;69,66;260,34;241,46;81,19;65,3;717,95
Nord Ovest;Lombardia;CR;G222;0;0;2;2;12;16
Nord Ovest;Lombardia;LC;G223;4;30;24,17;14;17,83;90
Nord Est;Veneto;PD;G224;311,78;655,14;1054,08;693,72;594,51;3309,23
Isole;Sardegna;SS;G225;0;0;1,86;3;7,67;12,53
Sud;Campania;SA;G226;6;5,4;5,4;5,8;6;28,6
Sud;Campania;BN;G227;3,25;7;9;5;12;36,25
Nord Ovest;Piemonte;CN;G228;14;25;17,5;6;12;74,5
Nord Est;Veneto;TV;G229;9;56,67;57,55;51,33;63,07;237,62
Sud;Campania;SA;G230;32,61;68,32;84,1;121,03;52,16;358,22
Centro;Lazio;RI;G232;3;3;7;0;2;15
Nord Ovest;Lombardia;BG;G233;1;5;13;7;6;32
Isole;Sicilia;ME;G234;0;3;3,5;1;1,5;9
Sud;Abruzzo;CH;G237;2;4;4;3,25;11,25;24,5
Nord Est;Friuli- Venezia Giulia;UD;G238;3;4;9,34;9;16,34;41,68
Nord Ovest;Piemonte;CN;G240;0;1;2;3;6;12
Nord Ovest;Lombardia;LC;G241;1;0;1;1;0;3
Sud;Campania;AV;G242;0;2;3;3,16;4;12,16
Sud;Campania;BN;G243;0;3,5;3;3;4,33;13,83
Nord Ovest;Lombardia;BS;G247;0;1;1;0;1,5;3,5
Nord Ovest;Lombardia;BS;G248;0;9,07;10,45;6,33;12;37,85
Nord Ovest;Lombardia;BG;G249;5,5;16;16,5;9;5,25;52,25
Nord Est;Emilia-Romagna;MO;G250;0;0,5;5,25;4;13,17;22,92
Sud;Puglia;TA;G251;8,67;12,75;36,56;15,17;5;78,15
Sud;Puglia;TA;G252;12,25;19,35;38,05;32,5;12,41;114,56
Isole;Sicilia;CT;G253;24;20,58;19,08;9,75;9,67;83,08
Centro;Toscana;PI;G254;8,5;29,5;18,8;14,5;21,2;92,5
Nord Est;Emilia-Romagna;PR;G255;2,33;7,44;4,33;4,5;3;21,6
Sud;Molise;CB;G257;1;3;1,5;3;2;10,5
Isole;Sardegna;SS;G258;39,09;64,52;47,75;11,67;7,22;170,25
Nord Ovest;Lombardia;BG;G259;1;18,5;9,42;12,67;11;52,59
Nord Ovest;Lombardia;CR;G260;2;17,33;8;9,5;10;46,83
Sud;Basilicata;PZ;G261;17;14;11,13;6;4,67;52,8
Nord Ovest;Piemonte;TO;G262;0;0;4;4;4,5;12,5
Isole;Sicilia;PA;G263;1;2;2,25;3;5;13,25
Nord Ovest;Lombardia;BS;G264;18;66,63;66,9;32,51;56,84;240,88
Nord Ovest;Piemonte;VC;G266;4;3;3;1;5;16
Isole;Sicilia;SR;G267;19,33;16,75;25,72;9,67;24,06;95,53
Nord Est;Friuli- Venezia Giulia;UD;G268;0;4;6;6;5,33;21,33
Centro;Toscana;FI;G270;3,5;13;0,83;1,8;7;26,13
Sud;Abruzzo;CH;G271;2;7;2;0;1;12
Sud;Calabria;CZ;G272;0;0;3,33;1;0;4,33
Isole;Sicilia;PA;G273;723,35;1484,72;1747,79;1419,89;1088,21;6463,96
Centro;Lazio;RM;G274;20,15;62,06;54;23,84;40,83;200,88
Nord Ovest;Lombardia;PV;G275;0;4;6;4;8;22
Centro;Lazio;FR;G276;12,46;15;12,5;6;13,1;59,06
Sud;Calabria;RC;G277;1;9;7;2,86;2,5;22,36
Sud;Calabria;KR;G278;1;1;1;0;0;3
Nord Ovest;Piemonte;VB;G280;0,5;4;1,5;3;0,5;9,5
Nord Ovest;Liguria;SV;G281;2;2,5;0;3;1,5;9
Isole;Sicilia;AG;G282;26;33,61;40,92;27,31;45,64;173,48
Sud;Campania;NA;G283;5,5;6,5;28,57;27,33;31,5;99,4
Nord Est;Friuli- Venezia Giulia;UD;G284;2;19;14;7;17,5;59,5
Sud;Puglia;LE;G285;0,8;1,8;2;1,67;3;9,27
Isole;Sardegna;OR;G286;0;0;1;3;1;5
Isole;Sardegna;CA;G287;4,65;5;8;4,65;13,63;35,93
Sud;Calabria;RC;G288;6;40;26,67;28,5;12,33;113,5
Centro;Marche;AP;G289;0;3;1;0;1;5
Sud;Abruzzo;CH;G290;5;7;13,25;4;6;35,25
Sud;Puglia;BA;G291;32,33;38;57,09;41;28;196,42
Sud;Campania;SA;G292;0;2;1;2,25;2;7,25
Centro;Lazio;RM;G293;19,17;65,42;31,5;28;28,25;172,34
Sud;Abruzzo;CH;G294;1;3;1;2;6;13
Nord Ovest;Lombardia;BG;G295;0,11;23;24;13,62;9,72;70,45
Nord Est;Veneto;VR;G297;0;1;2,25;4;7;14,25
Sud;Calabria;CS;G298;0;0;0;1;2;3
Nord Est;Friuli- Venezia Giulia;UD;G300;2;3;3,44;1;3;12,44
Nord Ovest;Piemonte;CN;G302;14;3;4;4;2;27
Nord Ovest;Piemonte;TO;G303;0;2;3;4;6,8;15,8
Nord Ovest;Lombardia;PV;G304;0;1;1;1;1;4
Nord Ovest;Lombardia;CR;G306;4;37,5;38;21;19,17;119,67
Sud;Calabria;CS;G307;0;0;0;0;1;1
Centro;Umbria;PG;G308;2,1;14;11;12;19;58,1
Sud;Campania;NA;G309;6,54;27,2;74,81;40,14;41,96;190,65
Sud;Campania;BN;G311;8;5;1;0;3;17
Sud;Puglia;FG;G312;4,67;6,75;2;0;2;15,42
Isole;Sicilia;TP;G315;11;35,28;22,33;15,36;22;105,97
Nord Ovest;Lombardia;MI;G316;2;38;24,25;7,5;4,5;76,25
Sud;Calabria;CS;G317;7,08;29,26;36,84;15,44;20,5;109,12
Sud;Campania;BN;G318;1,5;0;3,33;10,5;5;20,33
Isole;Sicilia;TP;G319;1;18;29,5;25;32,16;105,66
Sud;Calabria;CS;G320;0;3;0;0;2;5
Nord Est;Veneto;RO;G323;0;5;8,01;2,63;4;19,64
Nord Ovest;Lombardia;MI;G324;27,92;122,07;131,13;65,13;70,5;416,75
Sud;Puglia;LE;G325;17;38;31,2;21;19,83;127,03
Nord Ovest;Lombardia;BS;G327;13;22;13,75;12,58;18,5;79,83
Nord Ovest;Piemonte;TO;G330;2;2;0;0;2;6
Sud;Calabria;CS;G331;0;0;1;2;1;4
Sud;Campania;CE;G333;8;13,97;48,34;39,33;69,28;178,92
Nord Ovest;Piemonte;AL;G334;0;1;3;4;2,13;10,13
Sud;Calabria;VV;G335;5;14,75;3,5;4,21;0,75;28,21
Nord Ovest;Lombardia;LC;G336;1;1,67;0;0;1;3,67
Nord Est;Emilia-Romagna;PR;G337;401,47;1010,01;946,03;379,29;301,44;3038,24
Nord Ovest;Piemonte;AL;G338;0;1;3;2;2;8
Nord Ovest;Piemonte;CN;G339;0;1;0,33;0;1;2,33
Sud;Campania;AV;G340;1;3;4,67;1;0;9,67
Nord Ovest;Lombardia;PV;G342;1;4,75;4,5;4,5;3;17,75
Centro;Umbria;TR;G344;0;1;3;1;2;7
Nord Ovest;Lombardia;BG;G346;8;13,67;9,49;6,99;2;40,15
Isole;Sicilia;TP;G347;7;11,5;19,33;23,32;15,17;76,32
Isole;Sicilia;PA;G348;32,8;43,93;48,01;47,33;89,67;261,74
Nord Ovest;Piemonte;NO;G349;3;6,5;4,5;4;11,5;29,5
Nord Ovest;Lombardia;BG;G350;8,5;11;4;5;2;30,5
Nord Est;Friuli- Venezia Giulia;UD;G352;1;24;31;31,75;35,5;123,25
Nord Est;Friuli- Venezia Giulia;PN;G353;0;14;11,67;9;30,5;65,17
Nord Ovest;Lombardia;BS;G354;2;0;0,88;0;1,88;4,76
Nord Ovest;Piemonte;AT;G358;0;0;0;2,5;5,5;8
Centro;Umbria;PG;G359;3;22,84;14;14,5;15;69,34
Nord Ovest;Lombardia;BS;G361;7;20;14,9;10;20,88;72,78
Centro;Lazio;FR;G362;0;0,67;1,25;0,25;2;4,17
Sud;Campania;CE;G364;0;0;5,25;2,25;7,33;14,83
Nord Est;Veneto;VR;G365;2;5,8;4;4;11,89;27,69
Nord Ovest;Piemonte;AL;G367;1;0;2;6;4,5;13,5
Nord Ovest;Lombardia;LC;G368;3;16,17;7;1;7;34,17
Sud;Campania;AV;G370;0;0;4;5;2;11
Isole;Sicilia;CT;G371;21,44;54,01;78,78;79,52;61,75;295,5
Sud;Calabria;CS;G372;0;0,03;2,07;2;5;9,1
Centro;Lazio;FR;G374;2,5;3;3,78;8;7;24,28
Isole;Sardegna;SS;G376;0;5;5;6,97;2,5;19,47
Isole;Sicilia;ME;G377;12;36,79;24,76;23,35;9;105,9
Sud;Puglia;LE;G378;2;5;4;2;4,25;17,25
Isole;Sardegna;OR;G379;0;0;0;0;2;2
Nord Est;Friuli- Venezia Giulia;UD;G381;0,33;0,33;1;4,21;8,33;14,2
Isole;Sardegna;CA;G382;0;0;0;1;0;1
Isole;Sardegna;CA;G383;1;3;1;4;5;14
Isole;Sardegna;OR;G384;5;0;3;1,75;7,94;17,69
Nord Ovest;Lombardia;MI;G385;16;74,44;45,66;23,5;13,5;173,1
Sud;Campania;BN;G386;1;0;0;0;2,5;3,5
Nord Ovest;Piemonte;TO;G387;0;0;0;0;2,5;2,5
Nord Ovest;Lombardia;PV;G388;184,76;466,11;260,56;116,77;99,02;1127,22
Nord Est;Friuli- Venezia Giulia;UD;G389;1;4;7,67;4,5;19,08;36,25
Nord Ovest;Lombardia;BS;G391;0;3;3,75;5;12,5;24,25
Nord Ovest;Piemonte;TO;G392;3;3;5;10;12;33
Nord Est;Emilia-Romagna;MO;G393;11,5;80,59;68,06;35,66;39,6;235,41
Sud;Calabria;RC;G394;2,33;3,33;0;1;0;6,66
Centro;Toscana;PI;G395;7,3;29,75;30,92;10,25;16,93;95,15
Nord Ovest;Piemonte;AL;G397;0;0;1;1;6;8
Nord Ovest;Piemonte;TO;G398;1;8,83;5,25;7,17;25,58;47,83
Isole;Sicilia;CT;G402;3,5;25,71;54,83;36,72;60,16;180,92
Centro;Marche;AP;G403;8;16,55;17;2,67;3,67;47,89
Nord Est;Veneto;BL;G404;4;13;10,89;10;17,17;55,06
Nord Ovest;Lombardia;BS;G407;0;3,5;6,5;6,75;14,81;31,56
Nord Est;Veneto;TV;G408;0;24;18,5;8;25,44;75,94
Nord Ovest;Lombardia;SO;G410;0;1,33;0;0;0;1,33
Sud;Calabria;CS;G411;0;1;0;1;0;2
Nord Ovest;Lombardia;BG;G412;1;28;25;7;9;70
Nord Ovest;Lombardia;CO;G415;0;1;0;0;0;1
Centro;Marche;PS;G416;0;0;3,33;3;2,5;8,83
Nord Ovest;Lombardia;MN;G417;1;14;12,83;16,5;30,57;74,9
Nord Ovest;Lombardia;BG;G418;0;2;3,67;4;4;13,67
Centro;Toscana;FI;G420;0;37,67;31,05;28,75;15;112,47
Nord Ovest;Piemonte;NO;G421;1;3;4;0,5;3;11,5
Nord Est;Emilia-Romagna;PR;G424;3;5;7;4,5;10,75;30,25
Sud;Campania;SA;G426;6;33;27,1;30,67;19,5;116,27
Nord Ovest;Piemonte;AT;G430;0;0;0;1;7;8
Nord Ovest;Lombardia;SO;G431;5;1;2,61;0;10,92;19,53
Centro;Umbria;TR;G432;1;3,9;2;5;3;14,9
Nord Est;Emilia-Romagna;RN;G433;0;7,02;4,8;6,42;8,55;26,79
Sud;Abruzzo;CH;G434;0;1;4;1;0,5;6,5
Sud;Abruzzo;CH;G435;0;4;0;1;2;7
Centro;Marche;MC;G436;0;1;2;0;4,56;7,56
Sud;Abruzzo;TE;G437;0;2,71;3;2;2;9,71
Sud;Abruzzo;PE;G438;2,5;19;23,75;21,17;19,5;85,92
Sud;Calabria;CZ;G439;0;3;5;3;3,84;14,84
Sud;Abruzzo;CH;G441;0;1;1;1;1;4
Nord Est;Veneto;BL;G442;5,09;2,5;0;0;3;10,59
Centro;Lazio;RM;G444;1;5;1;0;0;7
Isole;Sardegna;NU;G445;0;1;5;0;1;7
Isole;Sardegna;CA;G446;0;0,5;2;1;4;7,5
Sud;Campania;SA;G447;0;3;4;2;5,13;14,13
Sud;Abruzzo;AQ;G449;2;3;4,5;2;3,17;14,67
Isole;Sardegna;SS;G450;3;3;2;7;6;21
Centro;Marche;PS;G453;3;8,17;11,67;11,17;25;59,01
Nord Ovest;Liguria;IM;G454;10;13;8;2;3;36
Sud;Campania;SA;G455;2;0,34;2,17;1;1;6,51
Nord Ovest;Lombardia;LC;G456;7;18,83;4;1,5;5;36,33
Nord Ovest;Piemonte;CN;G457;0;0;0;0;3;3
Nord Ovest;Piemonte;CN;G458;0;6;3;2;1;12
Nord Ovest;Valle d'Aosta;AO;G459;3;2;1;0;2,5;8,5
Nord Est;Veneto;PD;G461;3;12,33;15,25;12;12,67;55,25
Nord Ovest;Piemonte;TO;G462;0;0;0;1;3;4
Nord Ovest;Piemonte;TO;G463;5;14;24,5;9;4,83;57,33
Nord Ovest;Piemonte;TO;G465;6,67;8;3;1;4;22,67
Nord Est;Emilia-Romagna;BO;G467;18,67;95,67;130,89;46,58;70,6;362,41
Nord Ovest;Lombardia;CR;G469;5;9;9;6,01;20,5;49,51
Nord Ovest;Piemonte;VC;G471;0;0;0;1;4;5
Nord Ovest;Lombardia;BS;G474;4;2;2;2;4;14
Nord Ovest;Lombardia;BS;G475;1,5;3;1;0;4;9,5
Sud;Campania;SA;G476;0;1;4;0;0;5
Nord Ovest;Piemonte;TO;G477;0;0;3;2;4;9
Centro;Umbria;PG;G478;225,26;590,84;593,2;361,26;373,31;2143,87
Centro;Marche;PS;G479;72,57;315,67;323,03;218,75;147,43;1077,45
Centro;Toscana;LU;G480;3,67;4,5;16;9,17;20,42;53,76
Nord Est;Veneto;VR;G481;5;43,92;48,04;37,33;64,67;198,96
Sud;Abruzzo;PE;G482;56,03;366,57;488,23;353,97;208,69;1473,49
Nord Ovest;Lombardia;CR;G483;0;2;2;1;5,5;10,5
Sud;Abruzzo;AQ;G484;17;45,53;8,62;4;4;79,15
Nord Ovest;Lombardia;LC;G485;1;3;6,61;1,11;3;14,72
Sud;Molise;IS;G486;0;2;1;0;1;4
Sud;Puglia;FG;G487;19;27,98;8;7;4;65,98
Nord Ovest;Lombardia;MI;G488;27;143;121,04;63;43;397,04
Nord Est;Veneto;VR;G489;28,5;99,34;106,8;34;36,37;305,01
Centro;Toscana;PT;G491;11,5;77,75;54;42,75;59,91;245,91
Sud;Abruzzo;AQ;G492;6,17;10,17;10;7;6,5;39,84
Sud;Abruzzo;AQ;G493;18,5;20;11;2;3;54,5
Sud;Campania;BN;G494;6;2,5;1;3,17;1,5;14,17
Sud;Molise;IS;G495;0;2;0;1;0;3
Sud;Basilicata;PZ;G496;3;2,67;1,88;1;1,33;9,88
Sud;Molise;IS;G497;0;2;0;2;0;4
Centro;Lazio;RI;G498;4;16;8,16;5,33;5,41;38,9
Sud;Abruzzo;PE;G499;1;0;1;0;1;3
Centro;Lazio;FR;G500;3;0;0;0;2,5;5,5
Nord Ovest;Lombardia;MI;G502;10;60,5;52,96;11;7,5;141,96
Nord Ovest;Lombardia;CR;G504;0;0;1;0;3,75;4,75
Nord Ovest;Piemonte;TO;G505;3;18,78;2;4,25;3;31,03
Sud;Molise;CB;G506;1;18;10,5;5,8;7,22;42,52
Centro;Lazio;RI;G507;1,5;1,5;4,28;2,89;1;11,17
Sud;Calabria;KR;G508;2,96;18,67;9;14,88;11;56,51
Sud;Campania;SA;G509;2;3;1;0;3;9
Isole;Sicilia;PA;G510;8;12;9;6;5,83;40,83
Isole;Sicilia;PA;G511;4;5;5,33;5;2,5;21,83
Sud;Molise;CB;G512;0;2,5;2;2;4,71;11,21
Centro;Lazio;RI;G513;4;7,26;7;4;4,83;27,09
Centro;Marche;PS;G514;2;9;3;3;2;19
Centro;Marche;MC;G515;0;4,89;4,83;1;5;15,72
Centro;Marche;AP;G516;1;2;1;3;8;15
Sud;Calabria;CZ;G517;3;8;1,67;3,83;0;16,5
Sud;Calabria;CZ;G518;5;2;3;2;0;12
Sud;Campania;AV;G519;3;1;0;2;1,22;7,22
Nord Ovest;Piemonte;NO;G520;0;5,91;4,33;4,5;6;20,74
Nord Ovest;Piemonte;BI;G521;0;0;2,5;2;7,5;12
Isole;Sicilia;ME;G522;0;3;1;1,97;1;6,97
Sud;Molise;IS;G523;1;1;0;1;2,89;5,89
Sud;Abruzzo;AQ;G524;2;3,5;1;3;4;13,5
Nord Est;Veneto;RO;G525;0;3;2;2;2,5;9,5
Nord Ovest;Piemonte;CN;G526;3;18,01;14,22;4,17;16;55,4
Nord Ovest;Piemonte;VC;G528;2;1;6;0;10,5;19,5
Nord Ovest;Lombardia;BS;G529;0;3,17;7;1;4,25;15,42
Nord Ovest;Piemonte;CN;G532;0;0;0;0;3;3
Nord Est;Veneto;PD;G534;0;2;5;9;10;26
Nord Est;Emilia-Romagna;PC;G535;131,86;505,45;530,33;231,18;180,24;1579,06
Sud;Campania;SA;G538;8;3,94;4;0;4;19,94
Sud;Campania;SA;G540;0;0;1;0;0;1
Sud;Campania;CE;G541;1;2;3;2;3,44;11,44
Nord Ovest;Liguria;SV;G542;0;5;1,5;2,5;5;14
Isole;Sicilia;PA;G543;5;11,34;6,33;8;7;37,67
Nord Ovest;Valle d'Aosta;AO;G545;2;6;2,11;0;0;10,11
Nord Ovest;Lombardia;BS;G546;18;17;15,5;11,67;6,63;68,8
Centro;Toscana;SI;G547;1,33;20,67;8,25;5,89;8,5;44,64
Nord Ovest;Lombardia;BS;G549;4;13;18;11,28;12;58,28
Centro;Marche;PS;G551;1;4;7,33;3;5,25;20,58
Sud;Calabria;CS;G553;0;0;0;0;2;2
Sud;Abruzzo;PE;G555;3;10,5;15;17,44;7;52,94
Nord Ovest;Lombardia;CO;G556;4;13;5;4,5;5,72;32,22
Nord Est;Emilia-Romagna;PC;G557;1;6;10,28;7;21,2;45,48
Nord Ovest;Lombardia;CR;G558;0,25;4;4;5,75;7,5;21,5
Nord Ovest;Piemonte;TO;G559;2;59,72;65,5;45,17;51,5;223,89
Nord Est;Veneto;VI;G560;0;3;0;4;10;17
Nord Ovest;Piemonte;CN;G561;2;2;5;4;10;23
Nord Ovest;Lombardia;BG;G564;2;1;3;5,25;4;15,25
Nord Est;Veneto;VE;G565;1;44,5;37,25;32,18;49,67;164,6
Nord Est;Emilia-Romagna;BO;G566;4;15,71;18,6;11;20;69,31
Sud;Campania;NA;G568;8;21,17;22;20,5;15,87;87,54
Nord Est;Emilia-Romagna;BO;G570;9;76,28;62,17;15,5;43,97;206,92
Centro;Lazio;VT;G571;4;13;10,75;4,56;6,5;38,81
Nord Ovest;Lombardia;SO;G572;1;4;3;2;2;12
Nord Ovest;Lombardia;BG;G574;1;6;0,17;4;1;12,17
Nord Ovest;Piemonte;CN;G575;0,2;7;15,75;8;7,2;38,15
Nord Ovest;Lombardia;SO;G576;7;8,5;6,75;4;1,92;28,17
Nord Ovest;Piemonte;BI;G577;0;1;1;0;4;6
Nord Ovest;Lombardia;BG;G579;5,83;14;3;1;0;23,83
